DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES,SYMBOL
2022-09-20,EQ,114.4,119.45,113.8,113.8,116.0,116.6,117.72,583.4,109.5,953947,112295164.6,10612,RAMASTEEL
2022-09-19,EQ,114.2,115.1,111.5,114.1,113.5,113.8,113.27,583.4,109.5,383495,43439222.25,3301,RAMASTEEL
2022-09-16,EQ,114.95,117.8,113.0,115.9,114.4,114.1,114.34,583.4,109.5,327491,37445677.35,5213,RAMASTEEL
2022-09-15,EQ,119.0,119.0,113.6,117.7,116.6,115.9,116.16,583.4,109.5,356352,41395083.7,3277,RAMASTEEL
2022-09-14,EQ,114.5,119.9,114.5,116.8,118.0,117.7,117.73,583.4,109.5,319194,37577447.05,3792,RAMASTEEL
2022-09-13,EQ,115.95,119.5,113.45,113.85,116.95,116.8,117.48,583.4,109.5,1444347,169679321.0,15147,RAMASTEEL
2022-09-12,EQ,114.2,115.9,113.15,113.05,114.0,113.85,114.34,583.4,109.5,254142,29057550.25,2979,RAMASTEEL
2022-09-09,EQ,118.05,119.8,112.15,118.05,113.25,113.05,113.83,583.4,109.5,696964,79332960.2,6716,RAMASTEEL
2022-09-08,EQ,122.0,122.0,116.6,118.7,118.8,118.05,119.04,583.4,109.5,405242,48239408.3,9722,RAMASTEEL
2022-09-07,EQ,112.0,119.5,111.25,113.85,118.4,118.7,116.41,583.4,109.5,642623,74806069.25,5523,RAMASTEEL
2022-09-06,EQ,119.95,119.95,113.5,117.35,113.9,113.85,115.59,583.4,109.5,314454,36346170.3,3843,RAMASTEEL
2022-09-05,EQ,115.55,121.3,113.0,115.55,117.05,117.35,117.28,583.4,109.5,792205,92907576.5,39420,RAMASTEEL
2022-09-02,EQ,122.0,123.55,115.55,121.6,115.55,115.55,116.59,583.4,109.5,1050211,122442178.6,47876,RAMASTEEL
2022-09-01,EQ,127.5,129.9,121.2,127.55,121.2,121.6,124.62,583.4,109.5,770774,96051988.2,9948,RAMASTEEL
2022-08-30,EQ,129.0,132.95,125.15,126.65,126.85,127.55,129.43,583.4,109.5,2097685,271502748.6,23428,RAMASTEEL
2022-08-29,EQ,121.0,126.65,115.1,120.65,126.65,126.65,125.51,583.4,109.5,2335067,293067937.25,21958,RAMASTEEL
2022-08-26,EQ,116.0,120.65,115.95,114.95,120.65,120.65,119.44,583.4,109.5,394417,47111075.7,2556,RAMASTEEL
2022-08-25,EQ,110.0,114.95,109.5,547.5,114.95,114.95,114.25,583.4,109.5,1164948,133090476.15,5789,RAMASTEEL
2022-08-24,EQ,532.5,552.0,532.5,544.25,545.35,547.5,544.46,583.4,205.2,325471,177205807.7,27663,RAMASTEEL
2022-08-23,EQ,565.8,579.95,538.9,567.25,538.9,544.25,559.18,583.4,205.2,199153,111363095.05,10702,RAMASTEEL
2022-08-22,EQ,567.0,583.4,554.0,574.7,567.0,567.25,570.83,583.4,205.2,626492,357619739.1,21972,RAMASTEEL
2022-08-19,EQ,550.0,574.85,547.5,547.5,574.85,574.7,568.71,574.85,205.2,685369,389774058.8,19402,RAMASTEEL
2022-08-18,EQ,524.8,547.5,512.0,521.45,547.5,547.5,542.28,547.5,205.2,679448,368454012.8,25436,RAMASTEEL
2022-08-17,EQ,518.9,531.8,508.55,513.5,522.0,521.45,519.63,531.8,205.2,171725,89233328.35,6540,RAMASTEEL
2022-08-16,EQ,493.3,525.3,490.0,500.3,516.95,513.5,513.46,525.3,205.2,289310,148548293.25,23610,RAMASTEEL
2022-08-12,EQ,482.95,503.0,476.0,479.15,500.0,500.3,495.64,503.0,205.2,347126,172050806.9,31044,RAMASTEEL
2022-08-11,EQ,479.7,494.85,471.1,471.3,479.95,479.15,488.34,494.95,205.2,338104,165110589.2,66193,RAMASTEEL
2022-08-10,EQ,485.0,487.5,468.0,483.9,468.6,471.3,476.57,494.95,205.2,154043,73412314.8,5388,RAMASTEEL
2022-08-08,EQ,485.9,494.95,475.65,481.25,477.6,483.9,486.95,494.95,205.2,175834,85622229.2,4591,RAMASTEEL
2022-08-05,EQ,463.7,481.6,459.05,458.7,481.0,481.25,474.25,481.6,205.2,348173,165121435.2,15377,RAMASTEEL
2022-08-04,EQ,459.9,462.0,431.95,454.45,453.2,458.7,448.77,474.85,205.2,166025,74507594.0,5237,RAMASTEEL
2022-08-03,EQ,462.45,465.0,447.1,462.45,448.35,454.45,458.4,474.85,205.2,105173,48211113.05,3779,RAMASTEEL
2022-08-02,EQ,465.0,474.85,457.1,453.75,461.9,462.45,466.41,474.85,205.2,293306,136801147.45,26351,RAMASTEEL
2022-08-01,EQ,432.15,453.75,426.55,432.15,453.75,453.75,450.4,454.3,205.2,414009,186468792.5,33179,RAMASTEEL
2022-07-29,EQ,430.0,436.0,422.25,422.2,430.0,432.15,431.17,454.3,205.2,167378,72167597.0,3270,RAMASTEEL
2022-07-28,EQ,413.0,427.95,411.55,414.35,421.95,422.2,420.39,454.3,205.2,140848,59211358.9,2728,RAMASTEEL
2022-07-27,EQ,415.0,426.9,406.4,417.75,411.25,414.35,418.16,454.3,205.2,81868,34234115.55,2540,RAMASTEEL
2022-07-26,EQ,430.0,438.0,415.8,427.0,417.0,417.75,422.31,454.3,205.2,78850,33299303.05,5216,RAMASTEEL
2022-07-25,EQ,425.0,442.0,422.0,423.25,429.0,427.0,433.08,454.3,205.2,174327,75497647.3,4453,RAMASTEEL
2022-07-22,EQ,420.0,429.7,418.0,414.15,425.6,423.25,425.27,454.3,136.8,125311,53291037.45,3264,RAMASTEEL
2022-07-21,EQ,409.6,421.0,408.5,405.4,414.95,414.15,415.97,454.3,136.8,184844,76890373.45,6397,RAMASTEEL
2022-07-20,EQ,401.85,407.0,391.0,395.95,407.0,405.4,400.93,454.3,136.8,111809,44827467.7,2274,RAMASTEEL
2022-07-19,EQ,403.0,407.7,393.3,399.6,400.0,395.95,403.08,454.3,136.8,88655,35734933.9,3168,RAMASTEEL
2022-07-18,EQ,394.0,404.0,388.0,386.85,400.0,399.6,395.72,454.3,136.8,262254,103779573.05,5122,RAMASTEEL
2022-07-15,EQ,368.85,387.15,365.0,368.75,387.15,386.85,375.96,454.3,126.65,177221,66628325.75,1613,RAMASTEEL
2022-07-14,EQ,364.0,375.9,360.2,368.2,369.8,368.75,367.56,454.3,126.65,88080,32374828.5,6537,RAMASTEEL
2022-07-13,EQ,371.7,376.9,367.65,371.65,368.2,368.2,370.64,454.3,126.65,55310,20500034.9,772,RAMASTEEL
2022-07-12,EQ,365.0,375.15,362.0,370.95,373.0,371.65,372.17,454.3,126.65,162255,60386790.65,1921,RAMASTEEL
2022-07-11,EQ,395.9,395.9,366.65,383.65,369.0,370.95,377.55,454.3,126.65,90958,34340877.3,2364,RAMASTEEL
2022-07-08,EQ,388.0,392.35,382.0,392.55,383.15,383.65,385.59,454.3,126.65,55166,21271450.6,1308,RAMASTEEL
2022-07-07,EQ,393.0,397.3,386.0,392.65,390.35,392.55,390.2,454.3,126.65,73690,28753540.1,1853,RAMASTEEL
2022-07-06,EQ,395.0,400.3,388.0,395.65,390.75,392.65,396.92,454.3,126.65,78096,30998115.05,1984,RAMASTEEL
2022-07-05,EQ,394.0,402.1,386.0,385.8,391.25,395.65,396.29,454.3,126.65,144514,57269194.6,2865,RAMASTEEL
2022-07-04,EQ,395.0,396.95,380.0,384.0,386.0,385.8,388.97,454.3,126.65,83220,32369724.65,2175,RAMASTEEL
2022-07-01,EQ,381.4,387.75,376.05,382.7,384.7,384.0,384.05,454.3,116.0,50735,19484587.35,1239,RAMASTEEL
2022-06-30,EQ,387.8,389.95,377.3,383.15,380.1,382.7,384.85,454.3,116.0,58053,22341432.45,1055,RAMASTEEL
2022-06-29,EQ,386.0,391.45,380.0,382.55,384.85,383.15,384.93,454.3,116.0,61725,23760024.3,1368,RAMASTEEL
2022-06-28,EQ,384.35,386.0,375.35,384.35,383.0,382.55,380.41,454.3,116.0,82822,31505982.0,1905,RAMASTEEL
2022-06-27,EQ,388.0,392.8,376.8,386.1,383.5,384.35,386.02,454.3,116.0,89326,34481810.85,1749,RAMASTEEL
2022-06-24,EQ,403.0,403.0,375.65,393.6,383.6,386.1,388.53,454.3,96.65,73658,28618283.5,2322,RAMASTEEL
2022-06-23,EQ,386.1,396.85,376.95,389.25,393.7,393.6,386.7,454.3,96.65,99787,38587376.0,2486,RAMASTEEL
2022-06-22,EQ,393.95,393.95,384.15,390.8,388.0,389.25,389.16,454.3,96.65,86305,33586826.2,1709,RAMASTEEL
2022-06-21,EQ,393.3,407.0,386.9,391.45,391.85,390.8,396.87,454.3,96.65,157481,62499386.3,3932,RAMASTEEL
2022-06-20,EQ,399.0,410.0,385.1,394.05,389.0,391.45,402.24,454.3,96.65,222697,89578477.25,4870,RAMASTEEL
2022-06-17,EQ,378.0,394.8,376.2,376.0,394.8,394.05,390.37,454.3,79.0,225663,88092660.65,6039,RAMASTEEL
2022-06-16,EQ,389.75,390.8,366.5,372.2,378.15,376.0,387.36,454.3,79.0,279362,108214869.85,6454,RAMASTEEL
2022-06-15,EQ,360.0,372.25,355.0,354.55,372.25,372.2,369.77,454.3,79.0,314141,116160176.0,2379,RAMASTEEL
2022-06-14,EQ,350.0,364.4,342.95,350.6,357.0,354.55,354.95,454.3,79.0,70564,25046936.45,2709,RAMASTEEL
2022-06-13,EQ,345.0,358.6,335.55,345.2,356.0,350.6,345.57,454.3,79.0,92377,31922466.45,5344,RAMASTEEL
2022-06-10,EQ,338.0,348.0,332.55,339.95,345.0,345.2,338.35,454.3,73.5,69485,23510555.9,1184,RAMASTEEL
2022-06-09,EQ,343.2,348.05,336.05,343.3,345.0,339.95,340.5,454.3,73.5,67934,23131326.2,1502,RAMASTEEL
2022-06-08,EQ,348.5,348.5,335.1,339.75,340.0,343.3,341.57,454.3,73.5,54285,18542111.65,1072,RAMASTEEL
2022-06-07,EQ,343.0,364.0,332.65,346.75,340.95,339.75,340.94,454.3,73.5,62970,21468737.55,1270,RAMASTEEL
2022-06-06,EQ,359.9,369.9,342.25,358.9,345.0,346.75,351.61,454.3,73.5,60460,21258373.9,835,RAMASTEEL
2022-06-03,EQ,366.8,370.0,353.0,352.85,359.95,358.9,360.23,454.3,73.5,63483,22868278.8,1066,RAMASTEEL
2022-06-02,EQ,345.0,357.0,344.75,344.75,351.0,352.85,348.82,454.3,73.5,80335,28022616.6,2654,RAMASTEEL
2022-06-01,EQ,354.35,360.9,342.0,354.25,342.65,344.75,350.66,454.3,73.5,15266,5353130.8,574,RAMASTEEL
2022-05-31,EQ,360.0,371.9,352.0,355.5,355.9,354.25,357.16,454.3,73.5,47837,17085364.45,1298,RAMASTEEL
2022-05-30,EQ,348.0,357.75,339.75,340.75,357.0,355.5,347.66,454.3,73.5,92523,32166291.9,2001,RAMASTEEL
2022-05-27,EQ,340.3,349.6,337.0,340.8,343.8,340.75,344.07,454.3,72.15,54400,18717391.15,975,RAMASTEEL
2022-05-26,EQ,349.75,354.7,333.65,350.25,340.55,340.8,342.36,454.3,72.15,77415,26504012.3,1865,RAMASTEEL
2022-05-25,EQ,368.0,368.0,348.2,363.85,350.0,350.25,352.57,454.3,72.15,38890,13711549.9,821,RAMASTEEL
2022-05-24,EQ,368.8,370.05,357.0,366.75,358.55,363.85,363.64,454.3,72.15,101752,37000767.15,1834,RAMASTEEL
2022-05-23,EQ,380.8,382.75,360.0,370.65,361.55,366.75,367.14,454.3,72.15,85012,31211188.75,2833,RAMASTEEL
2022-05-20,EQ,350.7,370.65,350.7,353.0,370.6,370.65,367.84,454.3,72.15,158895,58447334.05,3109,RAMASTEEL
2022-05-19,EQ,345.5,363.6,345.2,360.35,353.0,353.0,356.67,454.3,72.15,65616,23403148.4,2449,RAMASTEEL
2022-05-18,EQ,349.7,360.5,345.45,343.35,360.5,360.35,358.21,454.3,72.15,127276,45591899.25,2966,RAMASTEEL
2022-05-17,EQ,334.85,347.65,331.9,331.1,344.5,343.35,340.8,454.3,72.15,109051,37164985.75,3103,RAMASTEEL
2022-05-16,EQ,330.0,349.95,319.15,333.3,329.0,331.1,339.75,454.3,72.15,151658,51526438.0,3506,RAMASTEEL
2022-05-13,EQ,341.0,349.9,324.0,340.0,330.0,333.3,336.99,454.3,72.15,64061,21588159.2,1580,RAMASTEEL
2022-05-12,EQ,355.0,363.5,337.95,355.7,337.95,340.0,347.65,454.3,72.15,73796,25655240.35,1249,RAMASTEEL
2022-05-11,EQ,343.0,370.75,342.85,353.1,352.9,355.7,357.2,454.3,72.15,376586,134514693.25,9416,RAMASTEEL
2022-05-10,EQ,373.2,373.2,350.45,368.85,350.45,353.1,361.67,454.3,72.15,143403,51864574.75,2073,RAMASTEEL
2022-05-09,EQ,379.0,379.0,364.0,375.8,364.7,368.85,368.99,454.3,72.15,72242,26656743.85,2689,RAMASTEEL
2022-05-06,EQ,382.65,382.65,370.0,382.65,374.2,375.8,375.56,454.3,72.15,122818,46126000.0,8602,RAMASTEEL
2022-05-05,EQ,374.0,391.0,374.0,375.5,380.05,382.65,382.97,454.3,72.15,91861,35180115.0,3148,RAMASTEEL
2022-05-04,EQ,388.0,394.85,369.05,386.55,372.0,375.5,386.98,454.3,72.15,87174,33734917.45,1195,RAMASTEEL
2022-05-02,EQ,389.95,395.95,382.3,390.0,385.05,386.55,386.4,454.3,72.15,84181,32527208.1,1362,RAMASTEEL
2022-04-29,EQ,403.5,403.5,390.0,391.55,390.0,390.0,392.17,454.3,71.55,51489,20192436.55,3068,RAMASTEEL
2022-04-28,EQ,390.0,404.4,381.65,395.5,390.0,391.55,393.32,454.3,71.55,68676,27011586.85,1218,RAMASTEEL
2022-04-27,EQ,400.0,402.8,390.0,400.25,394.0,395.5,396.85,454.3,71.55,94773,37610322.85,1461,RAMASTEEL
2022-04-26,EQ,407.0,409.5,395.0,402.95,398.5,400.25,400.77,454.3,71.55,68714,27538252.7,1305,RAMASTEEL
2022-04-25,EQ,408.0,411.2,400.0,409.8,402.0,402.95,404.31,454.3,71.55,123043,49747686.6,2475,RAMASTEEL
2022-04-22,EQ,416.85,421.0,408.0,417.65,408.0,409.8,414.45,454.3,71.55,53782,22289723.75,1812,RAMASTEEL
2022-04-21,EQ,440.0,440.0,415.0,426.2,417.0,417.65,422.2,454.3,71.55,189107,79841414.95,3796,RAMASTEEL
